day,open,high,low,close,volume
2024-06-04 10:59:00,11.02,11.03,11.01,11.03,199000
2024-06-04 11:00:00,11.03,11.03,11.02,11.03,69800
2024-06-04 11:01:00,11.02,11.03,11.02,11.02,307100
2024-06-04 11:02:00,11.03,11.03,11.02,11.03,257400
2024-06-04 11:03:00,11.03,11.05,11.03,11.04,1461873
2024-06-04 11:04:00,11.04,11.05,11.03,11.05,404800
2024-06-04 11:05:00,11.05,11.05,11.03,11.04,775100
2024-06-04 11:06:00,11.03,11.04,11.02,11.02,387700
2024-06-04 11:07:00,11.03,11.03,11.02,11.02,57500
2024-06-04 11:08:00,11.03,11.03,11.02,11.03,118200
2024-06-04 11:09:00,11.02,11.03,11.02,11.03,76000
2024-06-04 11:10:00,11.03,11.03,11.01,11.02,533800
2024-06-04 11:11:00,11.02,11.02,11.01,11.02,106200
2024-06-04 11:12:00,11.02,11.03,11.01,11.03,396441
2024-06-04 11:13:00,11.03,11.04,11.02,11.03,484200
2024-06-04 11:14:00,11.03,11.03,11.02,11.03,108100
2024-06-04 11:15:00,11.03,11.03,11.02,11.03,87600
2024-06-04 11:16:00,11.03,11.04,11.02,11.03,412200
2024-06-04 11:17:00,11.04,11.04,11.03,11.04,67300
2024-06-04 11:18:00,11.03,11.04,11.03,11.04,169200
2024-06-04 11:19:00,11.03,11.05,11.03,11.05,866800
2024-06-04 11:20:00,11.04,11.05,11.03,11.04,365000
2024-06-04 11:21:00,11.03,11.04,11.03,11.04,44500
2024-06-04 11:22:00,11.04,11.04,11.02,11.03,409800
2024-06-04 11:23:00,11.02,11.03,11.02,11.02,148900
2024-06-04 11:24:00,11.03,11.03,11.02,11.02,70800
2024-06-04 11:25:00,11.02,11.03,11.01,11.01,179959
2024-06-04 11:26:00,11.01,11.02,11.01,11.02,60300
2024-06-04 11:27:00,11.01,11.02,11.01,11.01,66800
2024-06-04 11:28:00,11.02,11.02,11.01,11.02,50400
2024-06-04 11:29:00,11.01,11.02,11.01,11.01,283100
2024-06-04 11:30:00,11.01,11.02,11.01,11.02,48400
2024-06-04 13:01:00,11.01,11.02,11.0,11.0,458500
2024-06-04 13:02:00,11.01,11.01,11.0,11.0,60200
2024-06-04 13:03:00,11.0,11.02,11.0,11.01,187200
2024-06-04 13:04:00,11.01,11.02,11.0,11.01,136400
2024-06-04 13:05:00,11.01,11.01,11.0,11.0,22100
2024-06-04 13:06:00,11.01,11.01,11.0,11.01,105800
2024-06-04 13:07:00,11.0,11.01,10.99,11.0,1368413
2024-06-04 13:08:00,11.0,11.0,10.99,10.99,49600
2024-06-04 13:09:00,11.0,11.0,10.99,10.99,95500
2024-06-04 13:10:00,11.0,11.0,10.99,11.0,94000
2024-06-04 13:11:00,11.0,11.0,10.99,10.99,164900
2024-06-04 13:12:00,11.0,11.0,10.99,10.99,132500
2024-06-04 13:13:00,10.99,11.0,10.99,10.99,258400
2024-06-04 13:14:00,11.0,11.0,10.99,10.99,36700
2024-06-04 13:15:00,11.0,11.0,10.98,10.99,824100
2024-06-04 13:16:00,11.0,11.0,10.99,11.0,34900
2024-06-04 13:17:00,10.99,11.0,10.99,10.99,19100
2024-06-04 13:18:00,10.99,11.0,10.99,11.0,136700
2024-06-04 13:19:00,11.0,11.0,10.99,11.0,125100
2024-06-04 13:20:00,11.0,11.01,11.0,11.0,38300
2024-06-04 13:21:00,11.01,11.01,11.0,11.01,47200
2024-06-04 13:22:00,11.01,11.01,11.0,11.0,141700
2024-06-04 13:23:00,11.01,11.01,11.0,11.0,32300
2024-06-04 13:24:00,11.0,11.01,11.0,11.01,33300
2024-06-04 13:25:00,11.0,11.01,11.0,11.0,89200
2024-06-04 13:26:00,11.0,11.01,11.0,11.0,40600
2024-06-04 13:27:00,11.0,11.01,11.0,11.0,44800
2024-06-04 13:28:00,11.0,11.02,11.0,11.02,439100
2024-06-04 13:29:00,11.01,11.02,11.01,11.02,168043
2024-06-04 13:30:00,11.01,11.02,11.01,11.01,35000
2024-06-04 13:31:00,11.01,11.02,11.01,11.02,38800
2024-06-04 13:32:00,11.02,11.02,11.01,11.02,21800
2024-06-04 13:33:00,11.02,11.02,11.0,11.0,426357
2024-06-04 13:34:00,11.0,11.01,11.0,11.01,81000
2024-06-04 13:35:00,11.01,11.01,11.0,11.0,42300
2024-06-04 13:36:00,11.01,11.01,11.0,11.0,30000
2024-06-04 13:37:00,11.01,11.02,11.0,11.01,226100
2024-06-04 13:38:00,11.0,11.01,10.99,11.0,531100
2024-06-04 13:39:00,11.0,11.0,10.99,11.0,15600
2024-06-04 13:40:00,11.0,11.0,10.99,11.0,42600
2024-06-04 13:41:00,11.0,11.0,10.99,11.0,28500
2024-06-04 13:42:00,11.0,11.0,10.99,11.0,71400
2024-06-04 13:43:00,11.0,11.0,10.98,10.98,848700
2024-06-04 13:44:00,10.99,10.99,10.98,10.99,55300
2024-06-04 13:45:00,10.99,10.99,10.98,10.98,19700
2024-06-04 13:46:00,10.98,10.99,10.98,10.98,242900
2024-06-04 13:47:00,10.98,10.99,10.95,10.98,2185604
2024-06-04 13:48:00,10.98,10.99,10.97,10.99,230100
2024-06-04 13:49:00,10.99,10.99,10.98,10.99,198500
2024-06-04 13:50:00,10.99,10.99,10.98,10.99,115600
2024-06-04 13:51:00,10.99,10.99,10.97,10.99,1072100
2024-06-04 13:52:00,10.99,10.99,10.98,10.99,241800
2024-06-04 13:53:00,11.0,11.0,10.99,11.0,119400
2024-06-04 13:54:00,11.0,11.0,10.99,11.0,27200
2024-06-04 13:55:00,10.99,11.0,10.99,11.0,275100
2024-06-04 13:56:00,11.0,11.0,10.99,10.99,145100
2024-06-04 13:57:00,10.99,11.0,10.99,10.99,131500
2024-06-04 13:58:00,11.0,11.0,10.99,11.0,285600
2024-06-04 13:59:00,11.0,11.01,10.99,11.01,122120
2024-06-04 14:00:00,11.01,11.01,11.0,11.01,75900
2024-06-04 14:01:00,11.01,11.01,11.0,11.01,67000
2024-06-04 14:02:00,11.0,11.02,11.0,11.02,555900
2024-06-04 14:03:00,11.02,11.02,11.01,11.01,797100
2024-06-04 14:04:00,11.01,11.02,11.0,11.02,805000
2024-06-04 14:05:00,11.01,11.02,11.0,11.01,733100
2024-06-04 14:06:00,11.02,11.02,10.99,11.0,722000
2024-06-04 14:07:00,11.0,11.01,10.99,10.99,382100
2024-06-04 14:08:00,11.0,11.0,10.98,10.99,305400
2024-06-04 14:09:00,10.99,11.01,10.98,11.01,577900
2024-06-04 14:10:00,11.0,11.01,10.99,11.0,472800
2024-06-04 14:11:00,11.0,11.01,10.99,11.01,384000
2024-06-04 14:12:00,11.0,11.01,10.99,11.01,360700
2024-06-04 14:13:00,11.01,11.01,11.0,11.01,404400
2024-06-04 14:14:00,11.0,11.02,11.0,11.01,668700
2024-06-04 14:15:00,11.01,11.02,11.01,11.01,442800
2024-06-04 14:16:00,11.02,11.02,11.0,11.02,369200
2024-06-04 14:17:00,11.02,11.03,11.01,11.02,1150600
2024-06-04 14:18:00,11.02,11.03,11.02,11.02,581700
2024-06-04 14:19:00,11.02,11.03,11.02,11.02,564000
2024-06-04 14:20:00,11.03,11.03,11.02,11.03,464000
2024-06-04 14:21:00,11.02,11.03,11.01,11.02,346300
2024-06-04 14:22:00,11.02,11.03,11.01,11.02,536600
2024-06-04 14:23:00,11.03,11.04,11.02,11.04,655292
2024-06-04 14:24:00,11.03,11.04,11.02,11.03,583008
2024-06-04 14:25:00,11.03,11.03,11.02,11.03,350100
2024-06-04 14:26:00,11.03,11.03,11.02,11.02,449100
2024-06-04 14:27:00,11.03,11.03,11.01,11.01,546100
2024-06-04 14:28:00,11.01,11.03,11.01,11.02,404500
2024-06-04 14:29:00,11.02,11.03,11.01,11.01,578800
2024-06-04 14:30:00,11.01,11.02,11.01,11.02,343800
2024-06-04 14:31:00,11.01,11.02,11.01,11.01,253300
2024-06-04 14:32:00,11.01,11.03,11.01,11.01,191300
2024-06-04 14:33:00,11.02,11.03,11.01,11.02,148200
2024-06-04 14:34:00,11.02,11.03,11.01,11.02,116300
2024-06-04 14:35:00,11.02,11.03,11.02,11.02,169500
2024-06-04 14:36:00,11.02,11.03,11.02,11.03,164800
2024-06-04 14:37:00,11.03,11.04,11.02,11.04,649996
2024-06-04 14:38:00,11.03,11.04,11.03,11.03,457500
2024-06-04 14:39:00,11.04,11.04,11.03,11.04,277800
2024-06-04 14:40:00,11.03,11.04,11.03,11.04,467400
2024-06-04 14:41:00,11.04,11.04,11.03,11.03,380200
2024-06-04 14:42:00,11.04,11.04,11.03,11.03,610900
2024-06-04 14:43:00,11.03,11.04,11.02,11.03,422700
2024-06-04 14:44:00,11.03,11.04,11.03,11.03,187600
2024-06-04 14:45:00,11.03,11.04,11.02,11.03,374500
2024-06-04 14:46:00,11.02,11.03,11.02,11.03,178100
2024-06-04 14:47:00,11.03,11.03,11.02,11.03,214200
2024-06-04 14:48:00,11.03,11.04,11.02,11.03,870100
2024-06-04 14:49:00,11.02,11.04,11.02,11.03,250600
2024-06-04 14:50:00,11.03,11.04,11.02,11.03,334500
2024-06-04 14:51:00,11.02,11.03,11.02,11.03,277100
2024-06-04 14:52:00,11.03,11.03,11.02,11.03,239600
2024-06-04 14:53:00,11.02,11.03,11.02,11.03,713600
2024-06-04 14:54:00,11.03,11.03,11.02,11.03,604400
2024-06-04 14:55:00,11.03,11.04,11.02,11.03,666500
2024-06-04 14:56:00,11.03,11.04,11.02,11.04,976300
2024-06-04 14:57:00,11.02,11.04,11.02,11.02,638200
2024-06-04 15:00:00,11.02,11.02,11.02,11.02,1499200
2024-06-05 09:31:00,11.04,11.07,11.02,11.02,3795775
2024-06-05 09:32:00,11.02,11.04,11.02,11.02,702100
2024-06-05 09:33:00,11.02,11.03,10.98,11.0,2017300
2024-06-05 09:34:00,11.0,11.01,10.99,11.0,386600
2024-06-05 09:35:00,11.0,11.02,11.0,11.0,717700
2024-06-05 09:36:00,11.01,11.01,10.96,10.98,1836100
2024-06-05 09:37:00,10.97,10.99,10.96,10.99,843500
2024-06-05 09:38:00,10.98,10.99,10.98,10.98,237800
2024-06-05 09:39:00,10.98,11.0,10.98,11.0,236900
2024-06-05 09:40:00,11.0,11.0,10.99,11.0,433700
2024-06-05 09:41:00,11.0,11.01,10.99,11.01,135800
2024-06-05 09:42:00,11.01,11.02,11.0,11.01,578500
2024-06-05 09:43:00,11.0,11.01,11.0,11.01,246200
2024-06-05 09:44:00,11.01,11.01,10.99,11.0,779000
2024-06-05 09:45:00,10.99,11.0,10.98,10.99,477800
2024-06-05 09:46:00,11.0,11.0,10.99,10.99,326500
2024-06-05 09:47:00,10.99,11.0,10.98,10.98,564100
2024-06-05 09:48:00,10.99,10.99,10.98,10.98,323600
2024-06-05 09:49:00,10.99,11.0,10.98,10.99,417000
2024-06-05 09:50:00,10.99,10.99,10.98,10.98,293660
2024-06-05 09:51:00,10.98,10.99,10.96,10.97,2542340
2024-06-05 09:52:00,10.98,10.99,10.97,10.97,259900
2024-06-05 09:53:00,10.98,10.98,10.97,10.97,90400
2024-06-05 09:54:00,10.98,10.98,10.96,10.97,1118100
2024-06-05 09:55:00,10.96,10.97,10.94,10.94,2548200
2024-06-05 09:56:00,10.94,10.95,10.94,10.94,750500
2024-06-05 09:57:00,10.94,10.97,10.94,10.96,1759800
2024-06-05 09:58:00,10.96,10.98,10.96,10.97,581100
2024-06-05 09:59:00,10.97,10.97,10.95,10.97,778800
2024-06-05 10:00:00,10.97,10.97,10.96,10.97,185100
2024-06-05 10:01:00,10.96,10.97,10.96,10.97,261100
2024-06-05 10:02:00,10.97,10.97,10.96,10.97,163500
2024-06-05 10:03:00,10.97,10.97,10.96,10.96,523500
2024-06-05 10:04:00,10.96,10.97,10.95,10.95,504000
2024-06-05 10:05:00,10.95,10.97,10.95,10.95,305500
2024-06-05 10:06:00,10.95,10.97,10.94,10.95,1382500
2024-06-05 10:07:00,10.95,10.96,10.94,10.96,214500
2024-06-05 10:08:00,10.96,10.97,10.95,10.97,964300
2024-06-05 10:09:00,10.96,10.97,10.95,10.96,220100
2024-06-05 10:10:00,10.96,10.96,10.95,10.95,305400
2024-06-05 10:11:00,10.95,10.96,10.95,10.95,41200
2024-06-05 10:12:00,10.96,10.97,10.96,10.97,229500
2024-06-05 10:13:00,10.96,10.98,10.96,10.98,427596
2024-06-05 10:14:00,10.98,10.99,10.97,10.98,338953
2024-06-05 10:15:00,10.98,10.99,10.97,10.98,531147
2024-06-05 10:16:00,10.97,10.98,10.97,10.97,113900
2024-06-05 10:17:00,10.98,10.98,10.96,10.97,454204
2024-06-05 10:18:00,10.96,10.97,10.96,10.96,126500
2024-06-05 10:19:00,10.96,10.97,10.96,10.97,96201
2024-06-05 10:20:00,10.97,10.97,10.96,10.97,65700
2024-06-05 10:21:00,10.96,10.97,10.96,10.96,101900
2024-06-05 10:22:00,10.96,10.97,10.96,10.97,137100
2024-06-05 10:23:00,10.96,10.97,10.96,10.96,153800
2024-06-05 10:24:00,10.97,10.97,10.96,10.96,109200
2024-06-05 10:25:00,10.96,10.97,10.96,10.96,136500
2024-06-05 10:26:00,10.97,10.97,10.96,10.97,132500
2024-06-05 10:27:00,10.96,10.97,10.96,10.97,212400
2024-06-05 10:28:00,10.96,10.97,10.96,10.97,359300
2024-06-05 10:29:00,10.96,10.97,10.96,10.96,142200
2024-06-05 10:30:00,10.96,10.97,10.96,10.97,169900
2024-06-05 10:31:00,10.96,10.97,10.96,10.97,226700
2024-06-05 10:32:00,10.98,10.98,10.97,10.97,153200
2024-06-05 10:33:00,10.98,10.98,10.97,10.98,46200
2024-06-05 10:34:00,10.98,10.98,10.97,10.98,67700
2024-06-05 10:35:00,10.98,10.98,10.97,10.97,295700
2024-06-05 10:36:00,10.97,10.98,10.97,10.98,55000
2024-06-05 10:37:00,10.98,10.98,10.97,10.98,94700
2024-06-05 10:38:00,10.98,10.98,10.97,10.97,195500
2024-06-05 10:39:00,10.98,10.98,10.96,10.97,490600
2024-06-05 10:40:00,10.97,10.97,10.96,10.97,38500
2024-06-05 10:41:00,10.97,10.97,10.96,10.96,117700
2024-06-05 10:42:00,10.96,10.97,10.96,10.96,271400
2024-06-05 10:43:00,10.96,10.97,10.94,10.95,2409499
2024-06-05 10:44:00,10.95,10.95,10.94,10.95,978800
2024-06-05 10:45:00,10.95,10.96,10.95,10.96,122500
2024-06-05 10:46:00,10.96,10.96,10.95,10.96,138400
2024-06-05 10:47:00,10.95,10.96,10.95,10.95,133600
2024-06-05 10:48:00,10.95,10.96,10.95,10.95,63500
2024-06-05 10:49:00,10.96,10.96,10.95,10.96,92200
2024-06-05 10:50:00,10.95,10.96,10.95,10.96,152200
2024-06-05 10:51:00,10.96,10.96,10.95,10.96,247800
2024-06-05 10:52:00,10.96,10.96,10.94,10.95,1157700
2024-06-05 10:53:00,10.95,10.95,10.94,10.95,133400
2024-06-05 10:54:00,10.94,10.95,10.94,10.95,126900
2024-06-05 10:55:00,10.94,10.95,10.94,10.95,97976
2024-06-05 10:56:00,10.95,10.95,10.94,10.95,117400
2024-06-05 10:57:00,10.94,10.95,10.94,10.94,241100
2024-06-05 10:58:00,10.94,10.95,10.94,10.95,188000
2024-06-05 10:59:00,10.95,10.95,10.94,10.94,104100
2024-06-05 11:00:00,10.95,10.95,10.94,10.95,345200
2024-06-05 11:01:00,10.95,10.95,10.94,10.95,203000
2024-06-05 11:02:00,10.95,10.95,10.94,10.94,182100
2024-06-05 11:03:00,10.95,10.95,10.94,10.94,224700
2024-06-05 11:04:00,10.94,10.95,10.94,10.95,65500
2024-06-05 11:05:00,10.94,10.95,10.94,10.94,193500
2024-06-05 11:06:00,10.94,10.95,10.93,10.93,1507024
2024-06-05 11:07:00,10.94,10.94,10.93,10.93,186000
2024-06-05 11:08:00,10.94,10.94,10.93,10.94,205000
2024-06-05 11:09:00,10.94,10.95,10.93,10.95,574300
2024-06-05 11:10:00,10.95,10.95,10.94,10.94,87100
2024-06-05 11:11:00,10.94,10.95,10.94,10.94,121000
2024-06-05 11:12:00,10.94,10.95,10.93,10.93,855100
2024-06-05 11:13:00,10.93,10.94,10.93,10.93,330100
2024-06-05 11:14:00,10.93,10.95,10.93,10.94,547482
2024-06-05 11:15:00,10.94,10.95,10.92,10.93,1669418
2024-06-05 11:16:00,10.93,10.94,10.92,10.93,693500
2024-06-05 11:17:00,10.93,10.94,10.92,10.93,393558
2024-06-05 11:18:00,10.93,10.94,10.92,10.92,293142
2024-06-05 11:19:00,10.92,10.93,10.92,10.93,178800
2024-06-05 11:20:00,10.92,10.93,10.92,10.93,174800
2024-06-05 11:21:00,10.92,10.93,10.91,10.91,1597800
2024-06-05 11:22:00,10.91,10.92,10.91,10.92,286200
2024-06-05 11:23:00,10.92,10.92,10.91,10.92,267100
2024-06-05 11:24:00,10.91,10.92,10.9,10.91,2376600
2024-06-05 11:25:00,10.9,10.91,10.9,10.91,314600
2024-06-05 11:26:00,10.91,10.91,10.9,10.9,434500
2024-06-05 11:27:00,10.91,10.91,10.9,10.91,412300
2024-06-05 11:28:00,10.91,10.92,10.9,10.92,1083500
2024-06-05 11:29:00,10.91,10.92,10.91,10.92,217100
2024-06-05 11:30:00,10.92,10.92,10.91,10.92,94000
2024-06-05 13:01:00,10.92,10.92,10.91,10.91,1092206
2024-06-05 13:02:00,10.92,10.92,10.91,10.91,91900
2024-06-05 13:03:00,10.91,10.92,10.91,10.91,91500
2024-06-05 13:04:00,10.91,10.92,10.91,10.91,76600
2024-06-05 13:05:00,10.92,10.92,10.91,10.91,139700
2024-06-05 13:06:00,10.91,10.93,10.91,10.92,677700
2024-06-05 13:07:00,10.93,10.93,10.92,10.92,74200
2024-06-05 13:08:00,10.92,10.93,10.92,10.93,50500
2024-06-05 13:09:00,10.93,10.93,10.92,10.93,227700
2024-06-05 13:10:00,10.93,10.93,10.92,10.93,119900
2024-06-05 13:11:00,10.93,10.93,10.92,10.93,149700
2024-06-05 13:12:00,10.93,10.93,10.92,10.93,499400
2024-06-05 13:13:00,10.93,10.93,10.92,10.92,62100
2024-06-05 13:14:00,10.93,10.93,10.91,10.92,273000
2024-06-05 13:15:00,10.92,10.92,10.91,10.91,118100
2024-06-05 13:16:00,10.91,10.92,10.91,10.91,41900
2024-06-05 13:17:00,10.92,10.92,10.91,10.91,411300
2024-06-05 13:18:00,10.91,10.91,10.9,10.91,694494
2024-06-05 13:19:00,10.9,10.91,10.9,10.91,104300
2024-06-05 13:20:00,10.9,10.91,10.9,10.91,244700
2024-06-05 13:21:00,10.9,10.91,10.9,10.91,98800
2024-06-05 13:22:00,10.91,10.91,10.9,10.9,555400
2024-06-05 13:23:00,10.91,10.92,10.91,10.92,97900
2024-06-05 13:24:00,10.92,10.92,10.9,10.91,471200
2024-06-05 13:25:00,10.9,10.91,10.9,10.91,327900
2024-06-05 13:26:00,10.91,10.92,10.9,10.91,121300
2024-06-05 13:27:00,10.91,10.91,10.9,10.91,134100
2024-06-05 13:28:00,10.91,10.91,10.9,10.91,205200
2024-06-05 13:29:00,10.91,10.91,10.9,10.9,118500
2024-06-05 13:30:00,10.9,10.92,10.9,10.91,333600
2024-06-05 13:31:00,10.91,10.92,10.91,10.92,60500
2024-06-05 13:32:00,10.92,10.92,10.91,10.91,296700
2024-06-05 13:33:00,10.91,10.92,10.9,10.9,885700
2024-06-05 13:34:00,10.91,10.91,10.9,10.91,107200
2024-06-05 13:35:00,10.91,10.92,10.91,10.91,60200
2024-06-05 13:36:00,10.91,10.92,10.9,10.91,244900
2024-06-05 13:37:00,10.91,10.91,10.9,10.91,114900
2024-06-05 13:38:00,10.91,10.91,10.89,10.89,2076900
2024-06-05 13:39:00,10.89,10.9,10.89,10.9,166600
2024-06-05 13:40:00,10.9,10.9,10.89,10.9,221800
2024-06-05 13:41:00,10.9,10.9,10.89,10.9,146900
2024-06-05 13:42:00,10.9,10.9,10.89,10.9,112600
2024-06-05 13:43:00,10.9,10.9,10.88,10.88,1482700
2024-06-05 13:44:00,10.88,10.89,10.88,10.89,560099
2024-06-05 13:45:00,10.89,10.89,10.88,10.89,234800
2024-06-05 13:46:00,10.89,10.89,10.88,10.89,319300
2024-06-05 13:47:00,10.89,10.89,10.88,10.88,185300
2024-06-05 13:48:00,10.88,10.9,10.88,10.89,540200
2024-06-05 13:49:00,10.89,10.9,10.88,10.9,383600
2024-06-05 13:50:00,10.89,10.9,10.88,10.89,628700
2024-06-05 13:51:00,10.89,10.9,10.88,10.89,218200
2024-06-05 13:52:00,10.89,10.9,10.88,10.89,319900
2024-06-05 13:53:00,10.89,10.9,10.88,10.89,101300
2024-06-05 13:54:00,10.89,10.89,10.88,10.88,73200
2024-06-05 13:55:00,10.89,10.89,10.88,10.89,109800
2024-06-05 13:56:00,10.89,10.89,10.88,10.89,405700
2024-06-05 13:57:00,10.89,10.9,10.89,10.9,309200
2024-06-05 13:58:00,10.89,10.9,10.89,10.89,77100
2024-06-05 13:59:00,10.9,10.9,10.89,10.9,182300
2024-06-05 14:00:00,10.89,10.9,10.89,10.89,61365
2024-06-05 14:01:00,10.9,10.9,10.89,10.9,116600
2024-06-05 14:02:00,10.9,10.9,10.89,10.9,348800
2024-06-05 14:03:00,10.9,10.91,10.89,10.91,1210700
2024-06-05 14:04:00,10.91,10.91,10.9,10.91,147700
2024-06-05 14:05:00,10.91,10.91,10.9,10.91,135500
2024-06-05 14:06:00,10.91,10.91,10.89,10.9,926417
2024-06-05 14:07:00,10.9,10.9,10.89,10.9,69400
2024-06-05 14:08:00,10.9,10.9,10.89,10.89,142600
2024-06-05 14:09:00,10.9,10.9,10.89,10.89,124300
2024-06-05 14:10:00,10.9,10.9,10.89,10.89,116200
2024-06-05 14:11:00,10.89,10.9,10.89,10.9,195400
2024-06-05 14:12:00,10.9,10.9,10.89,10.9,101100
2024-06-05 14:13:00,10.9,10.9,10.89,10.9,116500
2024-06-05 14:14:00,10.9,10.9,10.89,10.89,120900
2024-06-05 14:15:00,10.89,10.9,10.89,10.89,150800
2024-06-05 14:16:00,10.89,10.9,10.89,10.89,61900
2024-06-05 14:17:00,10.89,10.9,10.89,10.89,155200
2024-06-05 14:18:00,10.89,10.9,10.89,10.9,88500
2024-06-05 14:19:00,10.9,10.9,10.89,10.89,175700
2024-06-05 14:20:00,10.9,10.9,10.89,10.89,321490
2024-06-05 14:21:00,10.9,10.9,10.89,10.89,104700
2024-06-05 14:22:00,10.89,10.9,10.89,10.9,310500
2024-06-05 14:23:00,10.89,10.9,10.89,10.9,193100
2024-06-05 14:24:00,10.89,10.9,10.89,10.9,108800
2024-06-05 14:25:00,10.89,10.9,10.89,10.89,68700
2024-06-05 14:26:00,10.89,10.9,10.89,10.9,238900
2024-06-05 14:27:00,10.89,10.9,10.89,10.9,106800
2024-06-05 14:28:00,10.9,10.9,10.89,10.9,250000
2024-06-05 14:29:00,10.9,10.9,10.89,10.9,130900
2024-06-05 14:30:00,10.89,10.9,10.89,10.89,270300
2024-06-05 14:31:00,10.9,10.9,10.89,10.89,1222200
2024-06-05 14:32:00,10.89,10.9,10.88,10.89,1345828
2024-06-05 14:33:00,10.89,10.9,10.88,10.89,682772
2024-06-05 14:34:00,10.89,10.9,10.89,10.9,192500
2024-06-05 14:35:00,10.9,10.9,10.88,10.88,806400
2024-06-05 14:36:00,10.88,10.89,10.88,10.89,796900
2024-06-05 14:37:00,10.89,10.9,10.88,10.89,146100
2024-06-05 14:38:00,10.89,10.9,10.89,10.89,380600
2024-06-05 14:39:00,10.89,10.9,10.89,10.89,292900
2024-06-05 14:40:00,10.89,10.9,10.89,10.9,142500
2024-06-05 14:41:00,10.9,10.9,10.89,10.9,292700
2024-06-05 14:42:00,10.89,10.9,10.89,10.9,128700
2024-06-05 14:43:00,10.9,10.9,10.89,10.9,200500
2024-06-05 14:44:00,10.9,10.9,10.89,10.89,264100
2024-06-05 14:45:00,10.89,10.9,10.89,10.89,153200
2024-06-05 14:46:00,10.9,10.9,10.89,10.89,135500
2024-06-05 14:47:00,10.89,10.9,10.89,10.9,392100
2024-06-05 14:48:00,10.9,10.9,10.89,10.89,127000
2024-06-05 14:49:00,10.89,10.9,10.89,10.89,230800
2024-06-05 14:50:00,10.89,10.9,10.89,10.89,563100
2024-06-05 14:51:00,10.89,10.9,10.89,10.9,455100
2024-06-05 14:52:00,10.9,10.9,10.89,10.89,400000
2024-06-05 14:53:00,10.89,10.9,10.88,10.89,1475200
2024-06-05 14:54:00,10.89,10.89,10.88,10.89,274400
2024-06-05 14:55:00,10.88,10.89,10.88,10.88,1337100
2024-06-05 14:56:00,10.89,10.89,10.88,10.88,794700
2024-06-05 14:57:00,10.89,10.89,10.88,10.88,625000
2024-06-05 15:00:00,10.87,10.87,10.87,10.87,3478029
2024-06-06 09:31:00,10.9,10.97,10.9,10.97,5358593
2024-06-06 09:32:00,10.96,10.97,10.93,10.95,2446500
2024-06-06 09:33:00,10.95,10.96,10.94,10.95,1086200
2024-06-06 09:34:00,10.94,10.95,10.93,10.94,946800
2024-06-06 09:35:00,10.94,10.94,10.93,10.94,277500
2024-06-06 09:36:00,10.93,10.94,10.93,10.94,322500
2024-06-06 09:37:00,10.94,10.95,10.93,10.95,1027940
2024-06-06 09:38:00,10.95,10.98,10.94,10.98,3355100
